,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
18,0.007209778,-0.0027828217,-0.0007715225,-0.0008497238,-0.0015792847,0.0008292198,-0.0011940002,-0.0014562607,0.0011024475,-0.0017442703,-0.010032654,0.00756073,0.00051021576,-0.0033111572,0.0024147034,-0.0004911423,0.00022614002,0.0017957687,0.0021839142,-0.0015830994,-2.682209e-06,0.0014533997,-0.0043144226,-0.0013008118,0.0007805824,0.0053482056,0.009407043,0.0011968613,-0.0044403076,0.0004339218,0.002029419,-0.002199173
19,0.00029587746,-0.0038547516,0.0006866455,0.0026855469,-0.0018844604,-0.0009698868,0.0041046143,-0.001707077,-0.009117126,-0.0137786865,0.008399963,0.0017747879,-0.00015425682,0.0045204163,-0.00037503242,-0.0018615723,0.0012979507,-0.0012493134,-0.007347107,0.0005054474,0.0034236908,-0.00061655045,-0.0019073486,-0.0048828125,0.00043439865,0.005970001,-0.00063180923,0.0004506111,0.0051002502,0.006088257,0.0008430481,-0.017166138
20,0.0029582977,0.0021190643,5.567074e-05,0.002035141,0.00097608566,-0.0006246567,0.00051021576,0.0005130768,0.0041236877,0.015716553,-0.0004043579,-0.023040771,0.0027427673,0.0019006729,-0.0007815361,-0.0038337708,-0.00063180923,-0.0035953522,-0.001121521,-0.008514404,-0.00047922134,-0.00071048737,-0.0010328293,-0.000895977,-0.003578186,0.00050878525,-0.0007033348,0.007156372,0.0024147034,-0.0019550323,0.07720947,-0.010093689
21,0.0011034012,-0.0010709763,0.0057411194,-0.0033779144,-0.0044174194,-0.0006170273,0.001627922,0.0018396378,-0.09765625,0.21240234,-0.02909851,-0.0062408447,-0.0018081665,-0.0057525635,0.0031547546,-0.0066108704,0.004585266,-0.0019378662,0.001666069,-0.0021572113,-0.0024490356,-0.0012388229,-0.00017595291,0.0006070137,-0.0033073425,-0.003200531,0.0030937195,-0.0024089813,-0.0016536713,-0.00075244904,-0.0002270937,-0.0009880066
22,0.00022625923,0.0017375946,-0.0009012222,0.0009822845,-0.01876831,-0.002943039,-0.007408142,0.0022525787,-0.0006775856,0.0044403076,-0.0075798035,0.00075769424,0.0010108948,-0.0006837845,0.000813961,0.0007519722,0.010238647,0.09661865,0.061187744,0.0051651,0.0006918907,-0.00365448,0.006008148,0.0007376671,-0.0009741783,-0.0010852814,-0.0021476746,-0.000110685825,-0.0017290115,0.0017595291,0.0026950836,-0.0014781952
23,0.008171082,-0.0032196045,0.014343262,-0.005393982,-0.006038666,0.0006799698,-0.0029907227,-0.0003437996,0.005962372,0.0014982224,0.00020349026,0.0061950684,0.0007853508,0.00029563904,-0.00018310547,-0.0009045601,-0.0011234283,-0.0004911423,0.00087213516,-0.0020217896,0.0005092621,0.00062417984,0.00014543533,0.0006623268,0.0042037964,0.0030078888,-0.0055351257,0.0049362183,0.0030384064,-0.022766113,-0.0018386841,-0.0022525787
24,-0.0038890839,0.0017271042,-0.003660202,0.0016899109,-0.0008611679,0.007484436,-0.0018510818,0.0021038055,-0.0027503967,-0.0012311935,0.0009851456,-0.0005669594,0.0042152405,0.0029582977,-0.014213562,-0.0023727417,-0.000109910965,-0.00017523766,0.00082206726,-0.00017869473,-0.0018968582,-0.0008292198,-0.0006775856,-0.0016489029,-0.0037555695,-0.0041923523,0.00015079975,0.0071372986,-1.8537045e-05,0.00039172173,0.0014562607,-0.0036258698
25,-0.00031399727,-0.000300169,0.00051403046,-0.0009036064,0.0006775856,-0.0033073425,0.0011606216,9.328127e-05,0.0128479,0.008491516,-0.0067825317,-0.0013504028,-2.2351742e-05,0.0022850037,0.00061130524,2.0325184e-05,-0.012886047,0.0019083023,0.026062012,0.020004272,0.003501892,-0.0046653748,0.006210327,0.00077438354,0.0028533936,-0.002609253,0.001490593,-0.003162384,0.0025157928,-0.002779007,-0.010864258,-0.008514404
26,-0.0041389465,-0.009544373,-0.0021381378,0.01285553,-0.016601562,0.0018224716,0.0010385513,-0.004875183,-0.04425049,-0.006587982,-0.0070533752,-0.0062026978,-0.0024108887,0.00034332275,0.0011501312,0.0033836365,0.0025463104,0.003036499,-0.0007443428,0.006954193,-0.08666992,-0.0005879402,-0.42016602,0.19604492,-0.0018777847,-0.04421997,0.010627747,8.636713e-05,-0.00063848495,8.6545944e-05,-0.0020008087,-0.0001693964
27,-0.0017776489,0.0016870499,-0.0012483597,-0.0005540848,0.00137043,0.0025691986,0.0028533936,0.002023697,-0.0021266937,-0.0023956299,0.0029315948,0.0004234314,-0.0033168793,-0.002380371,-0.025009155,-0.011154175,-0.0011138916,0.0022296906,-0.007297516,-0.0016040802,0.0006136894,0.0006170273,-0.0023880005,0.00024843216,0.0028095245,-0.005531311,-0.02041626,-0.0073051453,0.0041160583,-0.0064888,0.009246826,-0.008239746
28,-0.0023212433,-0.010498047,0.0021152496,-0.0027217865,-0.0033016205,-0.0027999878,-0.011703491,-0.0027332306,-0.0025482178,0.022720337,0.011795044,-0.0015420914,-0.004890442,0.0007009506,0.0030975342,-0.0013999939,-0.01626587,-0.0124053955,0.0055236816,-0.004196167,-0.0007491112,0.018356323,-0.01574707,0.0099105835,-0.0135269165,0.0017547607,0.0018005371,0.00017547607,0.0003271103,0.005340576,-0.0033454895,-0.0027770996
29,-0.028717041,0.06414795,-0.025604248,-0.111694336,-0.000120937824,0.00409317,0.0028858185,-0.0015068054,0.010192871,-0.007434845,-0.0031871796,-0.0021018982,0.004463196,0.0014295578,-1.579523e-05,0.004562378,0.0062675476,-0.0050201416,0.0028076172,-0.01777649,-0.0028820038,-0.010818481,-0.011070251,0.010437012,-0.027618408,-0.025756836,-0.009185791,-0.03137207,0.012275696,-0.0005283356,0.0018587112,0.0082473755
30,0.0066184998,0.003063202,-0.00078964233,-0.029830933,-0.018859863,-0.032928467,0.009803772,-0.042022705,-0.023345947,0.0043563843,-0.0067367554,-0.018035889,-0.002313614,-0.0035934448,0.0060806274,0.004699707,-0.04260254,0.025161743,0.008872986,-0.021972656,-0.00774765,0.005332947,-0.007167816,0.034820557,0.016693115,0.054840088,-0.0015993118,0.05319214,-0.002292633,0.004951477,-0.00048971176,-0.004875183
31,0.04748535,0.024124146,-0.005947113,-0.008460999,-0.027038574,0.06518555,0.0068588257,0.0028839111,-0.020690918,0.0049743652,0.012084961,-0.008583069,-0.025177002,-0.00029873848,-0.27978516,-0.013420105,0.00067186356,-0.0008392334,0.015670776,-0.0010786057,0.0008997917,-0.00052928925,-0.0015449524,0.020721436,0.07885742,-0.030426025,0.092285156,-0.03277588,-0.0018749237,-0.002527237,-0.00021374226,0.031585693
